"","segment","int","slope","R2","D","D_sd","Tc","Tc_sd","mf","mf_sd","vpd","RH","RH_sd","D_early","D_late","mf_early","mf_late","vpd_early","vpd_late","RH_early","RH_late","Tc_early","Tc_late","mols_per_sec","TreeID","sp","lichen","apex_dist","fresh_mass","dry_mass","length_counted_lenticel","n_lenticels","lenticel_diam1","lenticel_diam2","lenticel_diam3","lenticel_diam4","lenticel_diam5","lenticel_diam6","lenticel_diam7","lenticel_diam8","lenticel_diam9","lenticel_diam10","exposed_length","total_length","basal_diam1","basal_diam2","basal_xylem_diam1","basal_xylem_diam2","basal_pith_diam1","basal_pith_diam2","distal_diam1","distal_diam2","distal_xylem_diam1","distal_xylem_diam2","distal_pith_diam1","distal_pith_diam2","treatment","sampleID","diam","wood_diam","sa","bark_thickness","vol","water_content","density","lenticel_size","LD","E","gs","bark_thickness_ratio","RWC_end","LossFrac_end"
"62","013B","4.02625818161209",-0.00544228718882394,"0.99138",0.0136045848996531,"0.00105732449087818","25.1436010416667","0.75721559475903",0.975213014597076,"0.000928615380131062","1.37814445033486",56.9886654166667,"1.54993074398752",0.0128427310409447,0.0147674144734712,0.975829786810503,0.974271625429214,1.3009686544477,1.49593908616264,58.0208044827586,55.4132952631579,24.6152396551724,25.9500473684211,8.39146791690156e-08,13,"MG",0.05,24,3.8798,1.8077,19.88,15,1.26,0.95,0.77,0.98,0.76,0.59,0.62,0.98,1.06,1.07,51.75,66.45,8.61,9.06,6.91,7.25,0.92,1.02,8.59,8.31,6.67,6.9,0.99,0.75,"25C","013B",8.6425,6.9325,0.00140507535082263,0.855,1240.83424382813,0.0016699248995638,0.00145684245014308,0.904,0.0873042710995507,0.0597225473494259,4.28107184964794,0.0989297078391669,0.978138120747068,0.0218618792529318
"63","013C","4.33847324599867",-0.00916084604296972,"0.99722",0.0336089128765341,"0.0038243333928566","33.4199915625","1.57180082854856",0.965748973077342,"0.00238302392112285","3.4045828743929",34.3512645833333,"2.2546919590928",0.033142314012457,0.0343575157040632,0.96621677149152,0.965020584173588,3.35731640946189,3.4804163408216,34.399745,34.2461561538462,33.1587948275862,33.8305356410256,1.41251174357572e-07,13,"MG",0,55,4.1473,2.0758,29.63,19,1,1.01,0.73,0.78,0.95,0.72,0.62,0.8,0.78,0.78,57.01,72.15,9.08,9.81,7.72,7.65,1.07,1.37,9.61,8.87,6.87,7.88,1.34,0.93,"35C","013C",9.3425,7.53,0.00167326227716493,0.90625,1574.35459898437,0.00131577727237329,0.00131850855032221,0.817,0.0686370869119822,0.0844166370599705,2.42570418301838,0.097002943537597,0.965918416606324,0.034081583393676
"64","013D","4.40388969422817",-0.00918491021625354,"0.99703",0.054691476515749,"0.00393469011853463","39.9569548387097","0.940719805364849",0.954535188138479,"0.00177668844377921","5.54024657104538",24.9594344086021,"1.49995738334349",0.0562380211455176,0.0523507603193426,0.953881214451126,0.955524986151771,5.69691154204093,5.3031320203494,24.3322339285714,25.9087108108108,40.3174966071429,39.41127,1.41622220079805e-07,13,"MG",0,48,4.1755,2.1193,38.93,29,0.8,0.95,0.96,0.69,0.87,1.03,0.78,0.93,1.04,0.56,62.37,77.65,9.35,8.75,7.47,6.87,4.02,4.39,8.85,8.88,7.2,7.18,3.85,3.33,"45C","013D",8.9575,7.18,0.00175514270605287,0.888750000000001,1557.59700132813,0.00132011039970334,0.00136062152032453,0.861,0.0831623546388356,0.080689860483367,1.40828728833421,0.0992185319564611,0.966297052815874,0.0337029471841261
"65","013E","6.00401319770376",-0.05172907784019,"0.99763",0.139197693361859,"0.000983160263723615","55.3989053684211","0.106382162036673",0.911011173045329,"0.000473555194114969","14.1007263375563",12.2270473684211,"0.345216071666164",0.139240642531694,0.139133269607107,0.911249387311285,0.910653851646396,14.1050770884606,14.0942002111999,12.0803333333333,12.4471184210526,55.3703178947368,55.4417865789474,7.9761115502738e-07,13,"MG",0,66,5.6972,2.9695,27.9,29,0.65,0.73,0.95,0.76,0.81,0.73,0.8,0.84,0.91,0.85,63.87,80.68,10.35,9.84,8.45,8.29,5.62,3.99,9.2,10,8.39,7.5,4.21,4.38,"55C","013E",9.8475,8.1575,0.00197593556562312,0.845000000000001,1955.9505785625,0.00139456488824206,0.00151818764366858,0.803,0.105552325290428,0.403662532778922,2.64186186293614,0.0858085808580859,0.891666972174359,0.108333027825641
"66","014A","5.58528298552181",-0.00382810090893748,"0.99542",0.00835425735062024,"0.00211172479282356","11.2239877368421","0.592783243960951",0.991011762981261,"0.00121342393201059","0.84628626961783",36.3999944736842,"16.3532750835056",0.00842336383925809,0.00825209993263385,0.991252772712944,0.990655487725729,0.853286756916845,0.835937723175809,34.9055351470588,38.6091952173913,10.9890117941176,11.5713434782609,5.90255251982619e-08,14,"CC",0.15,117,5.4145,3.3308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.77,82.69,8.8,9.35,7.46,7.16,1.71,2.23,8.53,8.69,7.47,7.51,4.72,4.38,"10C","014A",8.8425,7.4,0.00179928035495985,0.72125,1616.37876970312,0.00128911616451304,0.00206065562257524,NA,NA,0.0328050740039226,3.8914547228958,0.081566299123551,0.986850314344675,0.0131496856553247
"67","014B","2.98159333358851",-0.0033875659071987,"0.99952",0.0111173703577309,"0.000677920394446416","23.7325454545455","0.176145828157565",0.976552337127971,"0.000139907176221001","1.12618961723814",61.6906102727273,"1.9584555769075",0.0106267974152145,0.0118532297715056,0.976508494650839,0.976618100843668,1.07649457816122,1.20073217585352,63.1078215151515,59.5647934090909,23.6175212121212,23.9050818181818,5.2232911715911e-08,14,"CC",0.03,81,2.8258,1.7251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.81,65.77,8.14,8.27,7.25,7.04,2.33,2.76,7.05,7.46,6.45,6.44,2.05,2.55,"25C","014B",7.73,6.795,0.00120961150348213,0.4675,982.48705825,0.00112032010066429,0.00175585010053235,NA,NA,0.0431815600013288,3.79307803763193,0.0604786545924968,0.971836104297265,0.0281638957027347
"68","014C","2.39935794264235",-0.00568747902108122,"0.99625",0.0335400029283355,"0.00163990893979837","33.6870111607143","0.458612432212344",0.965099401695277,"0.000512141687618344","3.39760229664039",35.1270354464286,"1.55751811177871",0.0325569634783092,0.0350036394428191,0.965335862731841,0.964747337485282,3.29802040035273,3.54586867555757,36.1174953731343,33.6523506666667,33.4342885074627,34.0632871111111,8.76952944186086e-08,14,"CC",0.15,101,2.1787,1.3572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.02,37.5,9.19,9.7,8.13,8.52,0.86,0.87,8.38,8.7,7.66,7.91,1.39,1.3,"35C","014C",8.9925,8.055,0.000791586629686122,0.46875,758.10990234375,0.00108361597370022,0.00179024175228964,NA,NA,0.110784203686438,3.18776861539098,0.0521267723102585,0.938527084601339,0.061472915398661
"69","014D","5.22166883669436",-0.0238664275338034,"0.99232",0.0590889081487127,"0.00840359800126925","41.0625964220184","1.79977616935259",0.952086284022732,"0.0045178445781873","5.9857063954646",23.8868091743119,"1.66045069515062",0.0605833657134364,0.05688118674628,0.950965266755923,0.95374233225779,6.1370949467711,5.76206421739816,23.9095184615385,23.8532613636364,41.4722338461538,40.4574502272727,3.67996678588081e-07,14,"CC",0.08,71,4.9989,2.8308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.69,78.79,8.13,8.06,7.5,7.25,1.17,1.21,8.28,7.79,6.86,7.19,1.11,0.92,"45C","014D",8.065,7.2,0.00171505779020884,0.4325,1281.2086219375,0.00169223026045618,0.0022094762332454,NA,NA,0.214568092509157,3.45728740413931,0.0536267823930564,0.906323509063235,0.0936764909367649
"70","014E","4.40522911566859",-0.0248114128668008,"0.99101",0.116684916212396,"0.046435487227959","50.1638774528302","11.2383213886401",0.922409880872486,"0.0236414780526718","11.8201820123157",19.9786336792453,"17.1117902342433",0.10198735866451,0.139080969673033,0.929583110575378,0.911471266296824,10.3313194327148,14.0889022278783,25.20917296875,12.0127953488372,46.7741703125,55.3301955813954,3.82567416641145e-07,14,"CC",0.3,103,4.0095,2.4952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.08,62.05,10,9.7,9.22,8.38,1.37,1.92,9.15,9.11,7.79,7.61,0.93,0.88,"55C","014E",9.49,8.25,0.00113530623988016,0.62,1397.05730125,0.00108392118107475,0.00178603984086225,NA,NA,0.336972882912657,2.66381574306433,0.065331928345627,0.865878623786568,0.134121376213432
"71","015A","4.77158316615348",-0.00257746061727078,"0.99789",0.00857820981215538,"0.00200789464518376","10.8074764494382","0.506327035982091",0.991485525246593,"0.00115719830198469","0.86897265397134",32.8404568539326,"15.9821268072177",0.00848935849323232,0.00871529470420812,0.991592315470879,0.991320763186267,0.859972015364434,0.882859353536282,32.7452459259259,32.9873537142857,10.6295852592593,11.0819371428571,3.97418903605837e-08,15,"CC",0.2,105,4.6441,2.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9,94.1,8.07,8.53,7.18,7.53,1.42,1.19,7.56,7.73,7.49,6.29,1.29,1.06,"10C","015A",7.9725,7.1225,0.00177578603283979,0.425,1495.26679078125,0.00114701938849581,0.00195884775750931,NA,NA,0.0223798867800697,2.5867091485282,0.0533082470994042,0.992828406506909,0.0071715934930906
"72","015B","4.12428418240107",-0.00314471793795549,"0.99871",0.012228953633631,"0.000624833801432503","24.5279186046512","0.244346631080486",0.97568883103693,"0.000222531697818446","1.23879300308682",59.8248156976744,"1.55348930380652",0.0118022892497459,0.0128506645930064,0.975746132777942,0.975605334214311,1.19557190099926,1.30177232327155,60.864708627451,58.3095431428571,24.3792098039216,24.7446085714286,4.84884365129596e-08,15,"CC",0.5,86,3.8981,2.3239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.49,80.87,7.93,8.61,7.06,6.13,0.92,1.16,7.75,7.75,6.35,7.03,0.56,0.68,"25C","015B",8.01,6.6425,0.00122020998045828,0.68375,1297.15682175,0.00121357724340241,0.00179153357638348,NA,NA,0.0397377806193231,3.17048456327799,0.0853620474406991,0.985897598780333,0.014102401219667
"73","015C","4.82664329721344",-0.00767383768293421,"0.99823",0.0313222442478875,"0.00199697362068108","32.9718174712644","0.780076449142957",0.965992114617283,"0.00116862227925871","3.17294334231101",36.9929793103448,"1.35410407855011",0.0317448727856591,0.0306943389917699,0.965817591049848,0.966251406774616,3.21575561318726,3.10933653986629,36.6196980769231,37.5475685714286,33.1127,32.7625062857143,1.18322977971635e-07,15,"CC",0.35,103,4.6342,2.8172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.41,58.9,10.29,10.42,8.16,8.44,1.4,1.53,10.79,10.08,8.87,9.47,1.12,1.33,"35C","015C",10.395,8.735,0.00145029095870887,0.83,1591.124968125,0.00114195932839969,0.00177057117224414,NA,NA,0.0815856826943009,2.51613918608906,0.0798460798460799,0.969179966978536,0.030820033021464
"74","015D","3.48456692681088",-0.0102240049979421,"0.99905",0.0573571153393905,"0.00099364728694377","40.7409188235294","0.236125084246685",0.952845980240611,"0.00048464797258113","5.81027578388025",24.3674541176471,"0.462646281770873",0.057100280620884,0.0577423674171502,0.952924338372832,0.95272844304228,5.78425842689555,5.84930181935731,24.5009019607843,24.1672823529412,40.688972745098,40.8188379411765,1.57644032638807e-07,15,"CC",0.1,63,3.3277,2.1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,71.98,7.36,7.18,6.73,6.27,1.46,1.31,7.16,7.11,5.76,5.72,0.95,0.88,"45C","015D",7.2025,6.12,0.00125581632035517,0.54125,933.50873246875,0.00129650635061469,0.00226821659653932,NA,NA,0.125531122731565,2.08538774975174,0.0751475182228393,0.939684375774601,0.0603156242253986
"75","015E","4.4040028071368",-0.0225112610309377,"0.99886",0.136818436168774,"0.000958242756539254","55.122915","0.125420598191462",0.911900256941893,"0.00048828252312746","13.8597075838968",12.5814958333333,"0.174821489991008",0.13667199699838,0.137035570111082,0.911861792751278,0.911957290052114,13.8448732959359,13.8817032522526,12.6557279069767,12.4714275862069,55.1182288372093,55.1298634482759,3.47101353081904e-07,15,"CC",0.3,106,4.1566,2.5324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.21,64.52,9.27,8.73,7.32,8.19,0.83,0.97,9.41,8.97,7.94,7.48,1.36,0.97,"55C","015E",9.095,7.7325,0.00132034840337109,0.68125,1334.25787325,0.00121730591406874,0.00189798392857263,NA,NA,0.262886183825187,1.75214675221799,0.0749037932930182,0.915897057012683,0.0841029429873171
"76","016A","5.56069114151064",-0.00589310647478754,"0.99428",0.00810044048006891,"0.00181726596844713","11.0596348210526","0.711712929226339",0.991023988628426,"0.00107669743975769","0.820574620630981",37.6974030526316,"14.1612081744212",0.00783994831394908,0.00849117872924865,0.991209601920427,0.990745568690426,0.794186764203042,0.860156405272889,38.1401175438596,37.0333313157895,10.6917685614035,11.6114342105263,9.08658661299917e-08,16,"PE",0,56.5,5.4315,2.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.74,72.93,9.49,9.26,7.03,7.42,1.6,1.01,9.78,9.24,6.86,6.89,0.73,0.55,"10C","016A",9.4425,7.05,0.00159416961905797,1.19625,1625.62439995313,0.00177624056336953,0.00156493714050635,NA,NA,0.0569988695328959,6.97335498863158,0.126687847498014,0.987567099567099,0.0124329004329007
"77","016B","3.99541756425376",-0.00651678105143941,"0.99955",0.0126735339765919,"0.000658269341061461","23.9383462365591","0.26263557226165",0.976967433306614,"0.000222462731266033","1.28382899182876",56.8683961290323,"1.64455382651412",0.0122021564348866,0.0133869702559297,0.977014552956799,0.976896117079307,1.23607844685401,1.35610008692568,58.0500419642857,55.0799591891892,23.7788,24.1798216216216,1.00482310501595e-07,16,"PE",0,36,3.8003,1.8183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.07,66.21,7.85,8.28,5.96,6.42,1.49,1.32,8.82,7.67,1.69,6.01,1.34,0.76,"25C","016B",8.155,5.02,0.00112905965412739,1.5675,1100.8078738125,0.00180049584232679,0.0016517868769439,NA,NA,0.0889964583662799,6.86048908410822,0.192213366033109,0.978859737638749,0.0211402623612513
"78","016C","4.55576896040284",-0.0107873049967572,"0.99879",0.0306625133370711,"0.000489678308136544","32.2018025555556","0.155930987965839",0.96780685643434,"0.000261159999863146","3.1061126010453",35.4828366666667,"0.657571728295805",0.0304276008997787,0.0310148819930096,0.967832495920112,0.967768397205682,3.08231597114759,3.14180754589187,35.7820444444444,35.034025,32.1485948148148,32.2816141666667,1.66329560806734e-07,16,"PE",0,53,4.417,2.1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.29,79.34,8.22,8.6,6.5,6.46,1.38,1.8,8,7.49,6.11,6.13,0.83,1.14,"35C","016C",8.0775,6.3,0.00152993198181351,0.88875,1294.15453396875,0.00172823255746829,0.00168480652253593,NA,NA,0.10871696440359,3.4314546366072,0.110027855153203,0.969194312796208,0.0308056872037915
"79","016D","4.04781771603735",-0.0271800381745363,"0.99019",0.0564780471226239,"0.00568792007929524","40.1154528409091","1.36450320369929",0.954717938793196,"0.00295781074222573","5.7212261735218",23.2899318181818,"1.48700017906495",0.0575997442862968,0.0547794771319192,0.9539975647625,0.955808790896822,5.83485409620187,5.54916103346342,23.1467962264151,23.50668,40.4254854716981,39.6459748571429,4.19089273330076e-07,16,"PE",0,43.5,3.9327,1.8555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,74.07,8.34,7.94,6.18,5.98,1.14,2.25,8.21,7.34,5.76,5.62,1.23,0.92,"45C","016D",7.9575,5.885,0.00128496009000436,1.03625,1172.56154723437,0.00177150615666983,0.0015824329259103,NA,NA,0.326149641992893,5.51330879528342,0.130223060006283,0.900057770075101,0.0999422299248989
"80","016E","8.08597550622639",-0.0678310181150701,"0.99944",0.138670156127379,"0.00070073311581434","55.1190473684211","0.0939698298727618",0.912856125397773,"0.00037030728250835","14.0472868157035",11.3811223684211,"0.108459799740038",0.13859043782465,0.13879239085823,0.912867475580976,0.912838721783528,14.039211351637,14.0596691939387,11.4030782608696,11.3474566666667,55.1122019565217,55.1295436666667,1.04588712894878e-06,16,"PE",0.1,61,7.9137,4.1644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3,90.48,10.05,10.12,8.19,7.98,1.23,1.41,9.91,10.02,8.02,8.09,1.62,1.2,"55C","016E",10.025,8.07,0.0021195775855056,0.9775,2273.3241375,0.00164925887081072,0.00183185491734568,NA,NA,0.493441304579232,3.24829025933782,0.0975062344139651,0.886538820579842,0.113461179420158
"81","017A","6.44199911609491",-0.00406478408236927,"0.99093",0.00847267436851317,"0.00206510845896388","11.1987871129032","0.574634853558019",0.991093487459107,"0.0011965504688267","0.858281913530384",35.3813997580645,"16.0644873076641",0.00855959662092945,0.00834402943493707,0.99133932993337,0.990729640597197,0.867087137700154,0.845250181759125,33.7545458108108,37.7891436,10.9682527297297,11.539978,6.26749453545557e-08,17,"PE",0,93,6.2997,3.0469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.25,72.75,10.78,9.69,7.98,9.33,1.08,0.77,10.88,10.24,8.77,8.5,1.84,1.74,"10C","017A",10.3975,8.645,0.00173939578703602,0.876250000000001,1966.21436367188,0.00165434657588679,0.00154962757687822,NA,NA,0.0360325958138347,4.21492311566374,0.0842750661216639,0.986811362518446,0.0131886374815542
"82","017B","5.13239284861651",-0.00423624466700243,"0.99933",0.0110561948459587,"0.000675550453221877","23.7233776859504","0.170660590787486",0.976537836242961,"0.000144570671715317","1.11999253789562",61.8797248760331,"1.96544359222336",0.0105738866688071,0.0117897051987101,0.976488110939224,0.976613460142394,1.07113471955016,1.19429713662933,63.2830643835616,59.745479375,23.6140424657534,23.8896583333333,6.53186977789353e-08,17,"PE",0,64,4.9996,2.4733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,74.38,9,8.76,7.07,7.2,1.78,1.29,8.63,9.33,7.63,7.13,1.69,1.51,"25C","017B",8.93,7.2575,0.00159349119212443,0.83625,1482.8564155,0.00170367135590007,0.00166792952719299,NA,NA,0.0409909374471364,3.62052242366448,0.0936450167973124,0.988441594426632,0.0115584055733683
"83","017C","8.25743192438567",-0.0173559480517766,"0.99572",0.0333144085987753,"0.00171486662268753","33.60613968","0.515055513434476",0.965215710621542,"0.000648184307389942","3.37474959105593",35.27887976,"1.5637596634886",0.0324088228908034,0.034672787160733,0.965395772142386,0.964945618340276,3.28301375883839,3.51235333938226,36.2389345333333,33.8387976,33.3873845333333,33.9342724,2.67611532046632e-07,17,"PE",0,72,7.9342,3.7603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.59,88.27,10.6,10.82,9.08,8.88,2.4,1.84,10.56,10.59,7.33,7.62,1.34,1.67,"35C","017C",10.6425,8.2275,0.0023601342829994,1.2075,2499.42697692188,0.00166994276629769,0.00150446483722878,NA,NA,0.113388265224696,3.28518918985168,0.113460183227625,0.956826948417547,0.0431730515824531
"84","017D","3.73112807061606",-0.0167871957194025,"0.99656",0.0590373332995119,"0.00804556704245235","41.0738808403361","1.7234831392008",0.952041449853655,"0.00432706512540459","5.98048186324056",23.9577058823529,"1.60775579509452",0.0604827987974692,0.0568992489171168,0.950915612936937,0.953706750292967,6.12690751818363,5.76389391530393,24.0139676056338,23.8744854166667,41.4830466197183,40.4686564583333,2.58841934294457e-07,17,"PE",0,49,3.5668,1.7377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.19,76.88,7.93,7.41,6.11,6.16,1.82,1.69,7.05,7.15,5.55,5.61,1.88,1.85,"45C","017D",7.385,5.8575,0.00151245113927132,0.76375,1048.2246845,0.00174495032128773,0.00165775527489021,NA,NA,0.171140691803878,2.75983048772408,0.103419092755586,0.910830463069269,0.0891695369307309
"85","017E","6.68841684126577",-0.0653858039357199,"0.99979",0.106110648022762,"0.0541409649830972","47.5881543220339","13.1320380588035",0.927795075266399,"0.0275672538263632","10.7490086447058",23.9471097457627,"20.0772656545693",0.0843262386306621,0.139019011146998,0.938598796605327,0.911474560052274,8.54224797328608,14.0826258291909,31.8339218309859,12.0329893617021,42.4661746478873,55.3256129787234,1.00818434770249e-06,17,"PE",0,62,6.4197,3.0585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.42,85.53,9.27,9.46,8.04,8.25,1.52,1.84,9.34,8.92,7.6,7.67,1.61,1.32,"55C","017E",9.2475,7.89,0.00192962574101564,0.67875,1828.55134926563,0.00183817643477713,0.00167263555449419,NA,NA,0.522476626566893,4.56835624042726,0.0733982157339822,0.865940735451624,0.134059264548376
"86","018A","5.34150311121114",-0.00392290282497301,"0.99156",0.0086596840850403,"0.00200185515834026","10.830192516129","0.506800530296354",0.991506878965838,"0.00113648519255406","0.877225997814583",32.3306533333333,"15.8199169027128",0.00859077605646072,0.00876397731748508,0.991596786799226,0.991370802245034,0.870245614519471,0.887790902261238,32.2376532142857,32.4714102702703,10.6836304285714,11.0520162162162,6.04872768649263e-08,18,"PE",0,70,5.0871,2.6189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.78,84.69,8.03,8.88,6.92,6.93,1.64,1.74,7.77,8.06,6.58,5.72,1.26,1.15,"10C","018A",8.185,6.5375,0.00171717663737406,0.82375,1418.4352288125,0.00174008650508938,0.00184633034121164,NA,NA,0.0352248426565043,4.03313486513299,0.100641417226634,0.993233935661616,0.00676606433838434
"87","018B","5.30678074498432",-0.00782481461052877,"0.99248",0.0122450241011691,"0.000611368806242252","24.5312351648352","0.238504690554214",0.975690959902311,"0.000220698095409973","1.24042094144843",59.7788642857143,"1.52643563425761",0.0118692210996597,0.0127847313509732,0.975754678843641,0.9755778353209,1.20235209739553,1.29509328585359,60.6770734545455,58.5164381081081,24.3930018181818,24.7416486486486,1.20650892688638e-07,18,"PE",0,66,5.1429,2.5407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.13,91.52,8.62,8.39,7.11,6.95,1.42,1.44,7.68,7.78,6.29,6.4,1.03,1.33,"25C","018B",8.1175,6.6875,0.00194145799996667,0.715,1507.650287,0.00172599708462762,0.00168520513139398,NA,NA,0.0621444773416214,4.95170971074569,0.0880813058207576,0.976289293674583,0.0237107063254169
"88","018C","6.03769659013164",-0.0104723634586616,"0.99258",0.0311576015452301,"0.00209923754923602","32.9019463736264","0.829962173010201",0.966098874629109,"0.00124725255110982","3.1562650365318",37.0906461538462,"1.40067442255648",0.0314166624919693,0.0307618139877118,0.966027354478833,0.966208141525364,3.18250791043649,3.1161717569552,36.8171836363636,37.5084361111111,32.9750745454545,32.7902227777778,1.614734741635e-07,18,"PE",0,44,5.9542,3.0814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.01,90.14,8.73,8.26,6.12,6.29,1.75,1.93,8.61,8.38,6.83,7.03,1.94,2.21,"35C","018C",8.495,6.5675,0.00197516626812207,0.96375,1626.238838375,0.00176653018745427,0.00189480162894096,NA,NA,0.0817518387031913,2.53486646766958,0.113449087698646,0.977548036758563,0.0224519632414368
"89","018D","6.52326912517703",-0.0336300686349276,"0.99125",0.0574076755341825,"0.00102619747972937","40.7529625","0.244106821135159",0.952822467497728,"0.000499414372226998","5.81539753161268",24.3497488636364,"0.467208217136228",0.0572186009542574,0.0576939884694976,0.952889168787681,0.952721462687227,5.79624427666627,5.84440103196011,24.4393924528302,24.2140028571429,40.7122794339623,40.8145682857143,5.18542355818191e-07,18,"PE",0,54,6.3888,3.0948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.26,82.34,10.15,8.95,7.58,7.52,1.22,1.19,9.87,9.03,6.82,7.94,1.2,1.36,"45C","018D",9.5,7.465,0.00188800293702786,1.0175,1857.79625,0.0017730684944595,0.0016658446802226,NA,NA,0.274651244258387,4.55851719862401,0.107105263157895,0.922404371584699,0.0775956284153007
"90","018E","6.5389661867972",-0.0782800769731746,"0.99858",0.136900132767738,"0.00118043902100632","55.1233823076923","0.157043059368208",0.911936253445434,"0.000615053547455109","13.8679834493719",12.5321714285714,"0.20807497809188",0.136999222851729,0.13675551480732,0.911911999130132,0.911971651635334,13.8780212748802,13.8533336499815,12.5102388888889,12.5641810810811,55.1332305555556,55.1090091891892,1.20700126924932e-06,18,"PE",0,59,6.4218,3.1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.42,99.48,8.65,8.63,7.04,7.04,1.31,1.27,8.25,8.29,6.74,7.09,1.13,1.14,"55C","018E",8.455,6.9775,0.0021361293805603,0.73875,1777.88231175,0.00182391150334813,0.00178813860680731,NA,NA,0.565041275230588,3.76392347588171,0.0873743347131875,0.817251056218583,0.182748943781417
"91","019A","5.58675003859926",-0.00414485974652684,"0.98988",0.0082691366936076,"0.00174610038454694","10.6228009139785","1.18725510353457",0.991459906081332,"0.00125985813544068","0.837663547062449",34.4270256989247,"14.0442292532288",0.00793499823613799,0.00877485976437241,0.991789605428834,0.990960901663492,0.803815321320778,0.888893294130925,34.3435514285714,34.5533651351351,10.0245586607143,11.5282486486486,6.39096328000891e-08,19,"PE",0,72,5.4003,2.4265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.98,79.9,9.48,9.12,6.93,7.39,1.61,1.81,9.37,9.02,7.48,6.95,1.62,2.19,"10C","019A",9.2475,7.1875,0.00191684291466745,1.03,1708.18721859375,0.00174090987663996,0.00142051174109451,NA,NA,0.0333410903476025,3.99755809215697,0.111381454447148,0.991963144797902,0.0080368552020984
"92","019B","3.55763035098828",-0.00359304772485121,"0.99821",0.0111103198232428,"0.000816987783531808","23.3002022222222","0.315281873520009",0.977292064645332,"0.000396330238318751","1.1254753980945",60.7123756666667,"2.42485473026345",0.0105797950313123,0.0119061070111386,0.97740585825,0.97712137423833,1.07173323667193,1.20608864022834,62.0495892592593,58.7065552777778,23.0783740740741,23.6329444444444,5.54012378635619e-08,19,"PE",0,58,3.4063,1.5651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.94,72.82,7.18,7.7,5.87,5.51,1.16,0.97,7.49,7.54,5.23,5.58,0.52,0.68,"25C","019B",7.4775,5.5475,0.00143155732755625,0.965,1017.89627878125,0.00180882869736444,0.00153758298622914,NA,NA,0.0386999785458366,3.40414880367969,0.12905382815112,0.989734955463828,0.0102650445361721
"93","019C","4.17533534475765",-0.00810500252682499,"0.99585",0.0320810161708507,"0.00263671368182981","32.8588032967033","1.09249953307598",0.9666464766984,"0.00177629863048043","3.24980693810717",35.1211592307692,"1.75226595270507",0.03073480655793,0.0341377253017018,0.967490856401895,0.965356452151395,3.1134359043183,3.45815157306239,35.8215598181818,34.0511027777778,32.3114256363636,33.6950747222222,1.24971112898868e-07,19,"PE",0,64,3.9882,1.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.72,77.7,8.08,7.61,6.27,5.92,1.08,0.69,8.17,7.92,6.4,6.43,1.12,1.31,"35C","019C",7.945,6.255,0.00151556838458185,0.845,1226.164760625,0.00178132667822444,0.00147125415599162,NA,NA,0.0824582474603071,2.48458384103975,0.106356198867212,0.971064920794799,0.0289350792052011
